Date,Code,Rev,Res
2021-01-04,RA,0.0,0
2021-01-04,SP,0.0,0
2021-01-04,WH,381.0,5
2021-01-05,AR,0.0,0
2021-01-05,CO,0.0,0
2021-01-05,CS,0.0,0
2021-01-05,CT,0.0,0
2021-01-05,FIX,0.0,0
2021-01-05,GC,0.0,0
2021-01-05,GE,0.0,0
2021-01-05,GL,0.0,0
2021-01-05,GS,0.0,0
2021-01-05,GV,0.0,0
2021-01-05,HSE,0.0,0
2021-01-05,INT,0.0,0
2021-01-05,NG,0.0,0
2021-01-05,OP,0.0,0
2021-01-05,OT,1782.74,12
2021-01-05,PK,0.0,0
2021-01-05,PSBY,0.0,0
2021-01-05,RA,0.0,0
2021-01-05,SP,0.0,0
2021-01-05,WH,381.0,5
2021-01-06,AR,0.0,0
2021-01-06,CO,0.0,0
2021-01-06,CS,0.0,0
2021-01-06,CT,0.0,0
2021-01-06,FIX,0.0,0
2021-01-06,GC,0.0,0
2021-01-06,GE,0.0,0
2021-01-06,GL,0.0,0
2021-01-06,GS,0.0,0
2021-01-06,GV,0.0,0
2021-01-06,HSE,0.0,0
2021-01-06,INT,0.0,0
2021-01-06,NG,0.0,0
2021-01-06,OP,0.0,0
2021-01-06,OT,1076.35,8
2021-01-06,PK,0.0,0
2021-01-06,PSBY,0.0,0
2021-01-06,RA,0.0,0
2021-01-06,SP,139.0,1
2021-01-06,WH,381.0,5
2021-01-07,AR,0.0,0
2021-01-07,CO,0.0,0
2021-01-07,CS,0.0,0
2021-01-07,CT,0.0,0
2021-01-07,FIX,0.0,0
2021-01-07,GC,0.0,0
2021-01-07,GE,0.0,0
2021-01-07,GL,0.0,0
2021-01-07,GS,0.0,0
2021-01-07,GV,0.0,0
2021-01-07,HSE,0.0,0
2021-01-07,INT,0.0,0
2021-01-07,NG,0.0,0
2021-01-07,OP,0.0,0
2021-01-07,OT,922.46,7
2021-01-07,PK,0.0,0
2021-01-07,PSBY,0.0,0
2021-01-07,RA,0.0,0
2021-01-07,SP,119.0,1
2021-01-07,WH,579.0,7
2021-01-08,AR,0.0,0
2021-01-08,CO,0.0,0
2021-01-08,CS,0.0,0
2021-01-08,CT,0.0,0
2021-01-08,FIX,0.0,0
2021-01-08,GC,0.0,0
2021-01-08,GE,0.0,0
2021-01-08,GL,0.0,0
2021-01-08,GS,0.0,0
2021-01-08,GV,0.0,0
2021-01-08,HSE,0.0,0
2021-01-08,INT,0.0,0
2021-01-08,NG,0.0,0
2021-01-08,OP,0.0,0
2021-01-08,OT,1096.48,8
2021-01-08,PK,0.0,0
2021-01-08,PSBY,0.0,0
2021-01-08,RA,0.0,0
2021-01-08,SP,604.0,4
2021-01-08,WH,644.0,8
2021-01-09,AR,0.0,0
2021-01-09,CO,0.0,0
2021-01-09,CS,0.0,0
2021-01-09,CT,0.0,0
2021-01-09,FIX,0.0,0
2021-01-09,GC,0.0,0
2021-01-09,GE,0.0,0
2021-01-09,GL,0.0,0
2021-01-09,GS,0.0,0
2021-01-09,GV,0.0,0
2021-01-09,HSE,0.0,0
2021-01-09,INT,0.0,0
2021-01-09,NG,0.0,0
2021-01-09,OP,0.0,0
2021-01-09,OT,1810.95,9
2021-01-09,PK,0.0,0
2021-01-09,PSBY,0.0,0
2021-01-09,RA,0.0,0
2021-01-09,SP,398.0,2
2021-01-09,WH,421.0,5
2021-01-10,AR,0.0,0
2021-01-10,CO,0.0,0
2021-01-10,CS,0.0,0
2021-01-10,CT,0.0,0
2021-01-10,FIX,0.0,0
2021-01-10,GC,0.0,0
2021-01-10,GE,0.0,0
2021-01-10,GL,0.0,0
2021-01-10,GS,0.0,0
2021-01-10,GV,0.0,0
2021-01-10,HSE,0.0,0
2021-01-10,INT,0.0,0
2021-01-10,NG,0.0,0
2021-01-10,OP,0.0,0
2021-01-10,OT,625.85,4
2021-01-10,PK,0.0,0
2021-01-10,PSBY,0.0,0
2021-01-10,RA,0.0,0
2021-01-10,SP,0.0,0
2021-01-10,WH,356.0,4
2021-01-11,AR,0.0,0
2021-01-11,CO,0.0,0
2021-01-11,CS,0.0,0
2021-01-11,CT,0.0,0
2021-01-11,FIX,0.0,0
2021-01-11,GC,0.0,0
2021-01-11,GE,0.0,0
2021-01-11,GL,0.0,0
2021-01-11,GS,0.0,0
2021-01-11,GV,0.0,0
2021-01-11,HSE,0.0,0
2021-01-11,INT,0.0,0
2021-01-11,NG,0.0,0
2021-01-11,OP,0.0,0
2021-01-11,OT,254.32,2
2021-01-11,PK,0.0,0
2021-01-11,PSBY,0.0,0
2021-01-11,RA,0.0,0
2021-01-11,SP,0.0,0
2021-01-11,WH,178.0,2
2021-01-12,AR,0.0,0
2021-01-12,CO,0.0,0
2021-01-12,CS,0.0,0
2021-01-12,CT,0.0,0
2021-01-12,FIX,0.0,0
2021-01-12,GC,0.0,0
2021-01-12,GE,0.0,0
2021-01-12,GL,0.0,0
2021-01-12,GS,0.0,0
2021-01-12,GV,0.0,0
2021-01-12,HSE,0.0,0
2021-01-12,INT,0.0,0
2021-01-12,NG,0.0,0
2021-01-12,OP,0.0,0
2021-01-12,OT,201.4,2
2021-01-12,PK,0.0,0
2021-01-12,PSBY,0.0,0
2021-01-12,RA,0.0,0
2021-01-12,SP,0.0,0
2021-01-12,WH,421.0,5
2021-01-13,AR,0.0,0
2021-01-13,CO,0.0,0
2021-01-13,CS,0.0,0
2021-01-13,CT,0.0,0
2021-01-13,FIX,0.0,0
2021-01-13,GC,0.0,0
2021-01-13,GE,0.0,0
2021-01-13,GL,0.0,0
2021-01-13,GS,0.0,0
2021-01-13,GV,0.0,0
2021-01-13,HSE,0.0,0
2021-01-13,INT,0.0,0
2021-01-13,NG,0.0,0
2021-01-13,OP,0.0,0
2021-01-13,OT,125.1,1
2021-01-13,PK,0.0,0
2021-01-13,PSBY,0.0,0
2021-01-13,RA,0.0,0
2021-01-13,SP,0.0,0
2021-01-13,WH,602.05,5
2021-01-14,AR,0.0,0
2021-01-14,CO,0.0,0
2021-01-14,CS,0.0,0
2021-01-14,CT,0.0,0
2021-01-14,FIX,0.0,0
2021-01-14,GC,0.0,0
2021-01-14,GE,0.0,0
2021-01-14,GL,0.0,0
2021-01-14,GS,0.0,0
2021-01-14,GV,0.0,0
2021-01-14,HSE,0.0,0
2021-01-14,INT,0.0,0
2021-01-14,NG,0.0,0
2021-01-14,OP,0.0,0
2021-01-14,OT,493.6,4
2021-01-14,PK,0.0,0
2021-01-14,PSBY,0.0,0
2021-01-14,RA,0.0,0
2021-01-14,SP,0.0,0
2021-01-14,WH,592.55,5
2021-01-15,AR,0.0,0
2021-01-15,CO,0.0,0
2021-01-15,CS,0.0,0
2021-01-15,CT,0.0,0
2021-01-15,FIX,0.0,0
2021-01-15,GC,0.0,0
2021-01-15,GE,0.0,0
2021-01-15,GL,0.0,0
2021-01-15,GS,0.0,0
2021-01-15,GV,0.0,0
2021-01-15,HSE,0.0,0
2021-01-15,INT,0.0,0
2021-01-15,NG,0.0,0
2021-01-15,OP,0.0,0
2021-01-15,OT,2108.7,12
2021-01-15,PK,0.0,0
2021-01-15,PSBY,0.0,0
2021-01-15,RA,0.0,0
2021-01-15,SP,228.0,2
2021-01-15,WH,178.0,2
2021-01-16,AR,0.0,0
2021-01-16,CO,0.0,0
2021-01-16,CS,0.0,0
2021-01-16,CT,0.0,0
2021-01-16,FIX,0.0,0
2021-01-16,GC,0.0,0
2021-01-16,GE,0.0,0
2021-01-16,GL,0.0,0
2021-01-16,GS,0.0,0
2021-01-16,GV,0.0,0
2021-01-16,HSE,0.0,0
2021-01-16,INT,0.0,0
2021-01-16,NG,0.0,0
2021-01-16,OP,55.0,1
2021-01-16,OT,1747.39,12
2021-01-16,PK,0.0,0
2021-01-16,PSBY,0.0,0
2021-01-16,RA,0.0,0
2021-01-16,SP,626.0,4
2021-01-16,WH,89.0,1
2021-01-17,AR,0.0,0
2021-01-17,CO,0.0,0
2021-01-17,CS,0.0,0
2021-01-17,CT,0.0,0
2021-01-17,FIX,0.0,0
2021-01-17,GC,0.0,0
2021-01-17,GE,0.0,0
2021-01-17,GL,0.0,0
2021-01-17,GS,0.0,0
2021-01-17,GV,0.0,0
2021-01-17,HSE,0.0,0
2021-01-17,INT,0.0,0
2021-01-17,NG,0.0,0
2021-01-17,OP,55.0,1
2021-01-17,OT,676.3,4
2021-01-17,PK,0.0,0
2021-01-17,PSBY,0.0,0
2021-01-17,RA,0.0,0
2021-01-17,SP,367.0,3
2021-01-17,WH,0.0,0
2021-01-18,AR,0.0,0
2021-01-18,CO,0.0,0
2021-01-18,CS,0.0,0
2021-01-18,CT,0.0,0
2021-01-18,FIX,0.0,0
2021-01-18,GC,0.0,0
2021-01-18,GE,0.0,0
2021-01-18,GL,0.0,0
2021-01-18,GS,0.0,0
2021-01-18,GV,0.0,0
2021-01-18,HSE,0.0,0
2021-01-18,INT,0.0,0
2021-01-18,NG,0.0,0
2021-01-18,OP,0.0,0
2021-01-18,OT,125.1,1
2021-01-18,PK,0.0,0
2021-01-18,PSBY,0.0,0
2021-01-18,RA,0.0,0
2021-01-18,SP,139.0,1
2021-01-18,WH,130.0,2
2021-01-19,AR,0.0,0
2021-01-19,CO,0.0,0
2021-01-19,CS,0.0,0
2021-01-19,CT,0.0,0
2021-01-19,FIX,0.0,0
2021-01-19,GC,0.0,0
2021-01-19,GE,0.0,0
2021-01-19,GL,0.0,0
2021-01-19,GS,0.0,0
2021-01-19,GV,0.0,0
2021-01-19,HSE,0.0,0
2021-01-19,INT,0.0,0
2021-01-19,NG,0.0,0
2021-01-19,OP,0.0,0
2021-01-19,OT,323.2,2
2021-01-19,PK,0.0,0
2021-01-19,PSBY,0.0,0
2021-01-19,RA,0.0,0
2021-01-19,SP,139.0,1
2021-01-19,WH,130.0,2
2021-01-20,AR,0.0,0
2021-01-20,CO,0.0,0
2021-01-20,CS,0.0,0
2021-01-20,CT,0.0,0
2021-01-20,FIX,0.0,0
2021-01-20,GC,0.0,0
2021-01-20,GE,0.0,0
2021-01-20,GL,0.0,0
2021-01-20,GS,0.0,0
2021-01-20,GV,0.0,0
2021-01-20,HSE,0.0,0
2021-01-20,INT,0.0,0
2021-01-20,NG,0.0,0
2021-01-20,OP,0.0,0
2021-01-20,OT,450.66,3
2021-01-20,PK,0.0,0
2021-01-20,PSBY,0.0,0
2021-01-20,RA,0.0,0
2021-01-20,SP,139.0,1
2021-01-20,WH,274.0,4
2021-01-21,AR,0.0,0
2021-01-21,CO,0.0,0
2021-01-21,CS,0.0,0
2021-01-21,CT,0.0,0
2021-01-21,FIX,0.0,0
2021-01-21,GC,0.0,0
2021-01-21,GE,0.0,0
2021-01-21,GL,0.0,0
2021-01-21,GS,0.0,0
2021-01-21,GV,0.0,0
2021-01-21,HSE,0.0,0
2021-01-21,INT,0.0,0
2021-01-21,NG,0.0,0
2021-01-21,OP,0.0,0
2021-01-21,OT,423.66,3
2021-01-21,PK,0.0,0
2021-01-21,PSBY,0.0,0
2021-01-21,RA,0.0,0
2021-01-21,SP,139.0,1
2021-01-21,WH,353.0,5
2021-01-22,AR,0.0,0
2021-01-22,CO,0.0,0
2021-01-22,CS,0.0,0
2021-01-22,CT,0.0,0
2021-01-22,FIX,0.0,0
2021-01-22,GC,0.0,0
2021-01-22,GE,0.0,0
2021-01-22,GL,0.0,0
2021-01-22,GS,0.0,0
2021-01-22,GV,0.0,0
2021-01-22,HSE,0.0,0
2021-01-22,INT,0.0,0
2021-01-22,NG,0.0,0
2021-01-22,OP,0.0,0
2021-01-22,OT,712.06,5
2021-01-22,PK,0.0,0
2021-01-22,PSBY,0.0,0
2021-01-22,RA,0.0,0
2021-01-22,SP,236.0,2
2021-01-22,WH,432.0,6
2021-01-23,AR,0.0,0
2021-01-23,CO,0.0,0
2021-01-23,CS,0.0,0
2021-01-23,CT,0.0,0
2021-01-23,FIX,0.0,0
2021-01-23,GC,0.0,0
2021-01-23,GE,0.0,0
2021-01-23,GL,0.0,0
2021-01-23,GS,0.0,0
2021-01-23,GV,0.0,0
2021-01-23,HSE,0.0,0
2021-01-23,INT,0.0,0
2021-01-23,NG,0.0,0
2021-01-23,OP,0.0,0
2021-01-23,OT,748.96,5
2021-01-23,PK,0.0,0
2021-01-23,PSBY,0.0,0
2021-01-23,RA,0.0,0
2021-01-23,SP,345.0,3
2021-01-23,WH,521.0,7
2021-01-24,AR,0.0,0
2021-01-24,CO,0.0,0
2021-01-24,CS,0.0,0
2021-01-24,CT,0.0,0
2021-01-24,FIX,0.0,0
2021-01-24,GC,0.0,0
2021-01-24,GE,0.0,0
2021-01-24,GL,0.0,0
2021-01-24,GS,0.0,0
2021-01-24,GV,0.0,0
2021-01-24,HSE,0.0,0
2021-01-24,INT,0.0,0
2021-01-24,NG,0.0,0
2021-01-24,OP,0.0,0
2021-01-24,OT,292.1,2
2021-01-24,PK,0.0,0
2021-01-24,PSBY,0.0,0
2021-01-24,RA,0.0,0
2021-01-24,SP,227.0,2
2021-01-24,WH,521.0,7
2021-01-25,AR,0.0,0
2021-01-25,CO,0.0,0
2021-01-25,CS,0.0,0
2021-01-25,CT,0.0,0
2021-01-25,FIX,0.0,0
2021-01-25,GC,0.0,0
2021-01-25,GE,0.0,0
2021-01-25,GL,0.0,0
2021-01-25,GS,0.0,0
2021-01-25,GV,0.0,0
2021-01-25,HSE,0.0,0
2021-01-25,INT,0.0,0
2021-01-25,NG,0.0,0
2021-01-25,OP,0.0,0
2021-01-25,OT,270.58,2
2021-01-25,PK,0.0,0
2021-01-25,PSBY,0.0,0
2021-01-25,RA,0.0,0
2021-01-25,SP,109.0,1
2021-01-25,WH,442.0,6
2021-01-26,AR,0.0,0
2021-01-26,CO,0.0,0
2021-01-26,CS,175.52,1
2021-01-26,CT,0.0,0
2021-01-26,FIX,0.0,0
2021-01-26,GC,0.0,0
2021-01-26,GE,0.0,0
2021-01-26,GL,0.0,0
2021-01-26,GS,0.0,0
2021-01-26,GV,0.0,0
2021-01-26,HSE,0.0,0
2021-01-26,INT,0.0,0
2021-01-26,NG,0.0,0
2021-01-26,OP,0.0,0
2021-01-26,OT,300.58,2
2021-01-26,PK,0.0,0
2021-01-26,PSBY,0.0,0
2021-01-26,RA,0.0,0
2021-01-26,SP,0.0,0
2021-01-26,WH,298.0,4
2021-01-27,AR,0.0,0
2021-01-27,CO,0.0,0
2021-01-27,CS,175.52,1
2021-01-27,CT,0.0,0
2021-01-27,FIX,0.0,0
2021-01-27,GC,0.0,0
2021-01-27,GE,0.0,0
2021-01-27,GL,0.0,0
2021-01-27,GS,0.0,0
2021-01-27,GV,0.0,0
2021-01-27,HSE,0.0,0
2021-01-27,INT,0.0,0
2021-01-27,NG,0.0,0
2021-01-27,OP,0.0,0
2021-01-27,OT,391.02,3
2021-01-27,PK,0.0,0
2021-01-27,PSBY,0.0,0
2021-01-27,RA,0.0,0
2021-01-27,SP,169.0,1
2021-01-27,WH,298.0,4
2021-01-28,AR,0.0,0
2021-01-28,CO,0.0,0
2021-01-28,CS,175.52,1
2021-01-28,CT,0.0,0
2021-01-28,FIX,0.0,0
2021-01-28,GC,0.0,0
2021-01-28,GE,0.0,0
2021-01-28,GL,0.0,0
2021-01-28,GS,0.0,0
2021-01-28,GV,0.0,0
2021-01-28,HSE,0.0,0
2021-01-28,INT,0.0,0
2021-01-28,NG,0.0,0
2021-01-28,OP,0.0,0
2021-01-28,OT,239.44,2
2021-01-28,PK,0.0,0
2021-01-28,PSBY,0.0,0
2021-01-28,RA,0.0,0
2021-01-28,SP,0.0,0
2021-01-28,WH,417.0,5
2021-01-29,AR,0.0,0
2021-01-29,CO,0.0,0
2021-01-29,CS,210.8,1
2021-01-29,CT,0.0,0
2021-01-29,FIX,0.0,0
2021-01-29,GC,0.0,0
2021-01-29,GE,0.0,0
2021-01-29,GL,0.0,0
2021-01-29,GS,0.0,0
2021-01-29,GV,0.0,0
2021-01-29,HSE,0.0,0
2021-01-29,INT,0.0,0
2021-01-29,NG,0.0,0
2021-01-29,OP,0.0,0
2021-01-29,OT,827.64,5
2021-01-29,PK,0.0,0
2021-01-29,PSBY,0.0,0
2021-01-29,RA,399.0,1
2021-01-29,SP,578.0,2
2021-01-29,WH,417.0,5
2021-01-30,AR,0.0,0
2021-01-30,CO,0.0,0
2021-01-30,CS,210.8,1
2021-01-30,CT,0.0,0
2021-01-30,FIX,0.0,0
2021-01-30,GC,0.0,0
2021-01-30,GE,0.0,0
2021-01-30,GL,0.0,0
2021-01-30,GS,0.0,0
2021-01-30,GV,0.0,0
2021-01-30,HSE,0.0,0
2021-01-30,INT,0.0,0
2021-01-30,NG,0.0,0
2021-01-30,OP,0.0,0
2021-01-30,OT,998.74,6
2021-01-30,PK,0.0,0
2021-01-30,PSBY,0.0,0
2021-01-30,RA,0.0,0
2021-01-30,SP,0.0,0
2021-01-30,WH,119.0,1
2021-01-31,AR,0.0,0
2021-01-31,CO,0.0,0
2021-01-31,CS,0.0,0
2021-01-31,CT,0.0,0
2021-01-31,FIX,0.0,0
2021-01-31,GC,0.0,0
2021-01-31,GE,0.0,0
2021-01-31,GL,0.0,0
2021-01-31,GS,0.0,0
2021-01-31,GV,0.0,0
2021-01-31,HSE,0.0,0
2021-01-31,INT,0.0,0
2021-01-31,NG,0.0,0
2021-01-31,OP,0.0,0
2021-01-31,OT,451.79,3
2021-01-31,PK,0.0,0
2021-01-31,PSBY,0.0,0
2021-01-31,RA,0.0,0
2021-01-31,SP,0.0,0
2021-01-31,WH,0.0,0
2021-02-01,AR,0.0,0
2021-02-01,CO,0.0,0
2021-02-01,CS,0.0,0
2021-02-01,CT,0.0,0
2021-02-01,FIX,0.0,0
2021-02-01,GC,0.0,0
2021-02-01,GE,0.0,0
2021-02-01,GL,0.0,0
2021-02-01,GS,0.0,0
2021-02-01,GV,0.0,0
2021-02-01,HSE,0.0,0
2021-02-01,INT,0.0,0
2021-02-01,NG,0.0,0
2021-02-01,OP,0.0,0
2021-02-01,OT,552.59,3
2021-02-01,PK,0.0,0
2021-02-01,PSBY,0.0,0
2021-02-01,RA,0.0,0
2021-02-01,SP,0.0,0
2021-02-01,WH,0.0,0
2021-02-02,AR,0.0,0
2021-02-02,CO,0.0,0
2021-02-02,CS,0.0,0
2021-02-02,CT,0.0,0
2021-02-02,FIX,0.0,0
2021-02-02,GC,0.0,0
2021-02-02,GE,0.0,0
2021-02-02,GL,0.0,0
2021-02-02,GS,0.0,0
2021-02-02,GV,0.0,0
2021-02-02,HSE,0.0,0
2021-02-02,INT,0.0,0
2021-02-02,NG,0.0,0
2021-02-02,OP,0.0,0
2021-02-02,OT,678.59,4
2021-02-02,PK,0.0,0
2021-02-02,PSBY,0.0,0
2021-02-02,RA,0.0,0
2021-02-02,SP,0.0,0
2021-02-02,WH,0.0,0
2021-02-03,AR,0.0,0
2021-02-03,CO,0.0,0
2021-02-03,CS,0.0,0
2021-02-03,CT,0.0,0
2021-02-03,FIX,0.0,0
2021-02-03,GC,0.0,0
2021-02-03,GE,0.0,0
2021-02-03,GL,0.0,0
2021-02-03,GS,0.0,0
2021-02-03,GV,0.0,0
2021-02-03,HSE,0.0,0
2021-02-03,INT,0.0,0
2021-02-03,NG,0.0,0
2021-02-03,OP,0.0,0
2021-02-03,OT,421.1,3
2021-02-03,PK,0.0,0
2021-02-03,PSBY,0.0,0
2021-02-03,RA,0.0,0
2021-02-03,SP,0.0,0
2021-02-03,WH,89.0,1
2021-02-04,AR,0.0,0
2021-02-04,CO,0.0,0
2021-02-04,CS,0.0,0
2021-02-04,CT,0.0,0
2021-02-04,FIX,0.0,0
2021-02-04,GC,0.0,0
2021-02-04,GE,0.0,0
2021-02-04,GL,0.0,0
2021-02-04,GS,0.0,0
2021-02-04,GV,0.0,0
2021-02-04,HSE,0.0,0
2021-02-04,INT,0.0,0
2021-02-04,NG,0.0,0
2021-02-04,OP,0.0,0
2021-02-04,OT,558.14,4
2021-02-04,PK,0.0,0
2021-02-04,PSBY,0.0,0
2021-02-04,RA,0.0,0
2021-02-04,SP,0.0,0
2021-02-04,WH,89.0,1
2021-02-05,AR,0.0,0
2021-02-05,CO,0.0,0
2021-02-05,CS,0.0,0
2021-02-05,CT,0.0,0
2021-02-05,FIX,0.0,0
2021-02-05,GC,0.0,0
2021-02-05,GE,0.0,0
2021-02-05,GL,0.0,0
2021-02-05,GS,0.0,0
2021-02-05,GV,0.0,0
2021-02-05,HSE,0.0,0
2021-02-05,INT,0.0,0
2021-02-05,NG,0.0,0
2021-02-05,OP,0.0,0
2021-02-05,OT,642.2,4
2021-02-05,PK,0.0,0
2021-02-05,PSBY,0.0,0
2021-02-05,RA,0.0,0
2021-02-05,SP,209.0,1
2021-02-05,WH,89.0,1
2021-02-06,AR,0.0,0
2021-02-06,CO,0.0,0
2021-02-06,CS,0.0,0
2021-02-06,CT,0.0,0
2021-02-06,FIX,0.0,0
2021-02-06,GC,0.0,0
2021-02-06,GE,0.0,0
2021-02-06,GL,0.0,0
2021-02-06,GS,0.0,0
2021-02-06,GV,0.0,0
2021-02-06,HSE,0.0,0
2021-02-06,INT,0.0,0
2021-02-06,NG,0.0,0
2021-02-06,OP,0.0,0
2021-02-06,OT,965.5,5
2021-02-06,PK,0.0,0
2021-02-06,PSBY,0.0,0
2021-02-06,RA,0.0,0
2021-02-06,SP,378.0,2
2021-02-06,WH,89.0,1
2021-02-07,AR,0.0,0
2021-02-07,CO,0.0,0
2021-02-07,CS,0.0,0
2021-02-07,CT,0.0,0
2021-02-07,FIX,0.0,0
2021-02-07,GC,0.0,0
2021-02-07,GE,0.0,0
2021-02-07,GL,0.0,0
2021-02-07,GS,0.0,0
2021-02-07,GV,0.0,0
2021-02-07,HSE,0.0,0
2021-02-07,INT,0.0,0
2021-02-07,NG,0.0,0
2021-02-07,OP,0.0,0
2021-02-07,OT,126.1,1
2021-02-07,PK,0.0,0
2021-02-07,PSBY,0.0,0
2021-02-07,RA,0.0,0
2021-02-07,SP,169.0,1
2021-02-07,WH,229.0,3
2021-02-08,AR,0.0,0
2021-02-08,CO,0.0,0
2021-02-08,CS,0.0,0
2021-02-08,CT,0.0,0
2021-02-08,FIX,0.0,0
2021-02-08,GC,0.0,0
2021-02-08,GE,0.0,0
2021-02-08,GL,0.0,0
2021-02-08,GS,0.0,0
2021-02-08,GV,0.0,0
2021-02-08,HSE,0.0,0
2021-02-08,INT,0.0,0
2021-02-08,NG,0.0,0
2021-02-08,OP,0.0,0
2021-02-08,OT,443.4,4
2021-02-08,PK,0.0,0
2021-02-08,PSBY,0.0,0
2021-02-08,RA,0.0,0
2021-02-08,SP,0.0,0
2021-02-08,WH,308.0,4
2021-02-09,AR,0.0,0
2021-02-09,CO,0.0,0
2021-02-09,CS,0.0,0
2021-02-09,CT,0.0,0
2021-02-09,FIX,0.0,0
2021-02-09,GC,0.0,0
2021-02-09,GE,0.0,0
2021-02-09,GL,0.0,0
2021-02-09,GS,0.0,0
2021-02-09,GV,0.0,0
2021-02-09,HSE,0.0,0
2021-02-09,INT,0.0,0
2021-02-09,NG,0.0,0
2021-02-09,OP,0.0,0
2021-02-09,OT,281.3,3
2021-02-09,PK,0.0,0
2021-02-09,PSBY,0.0,0
2021-02-09,RA,0.0,0
2021-02-09,SP,0.0,0
2021-02-09,WH,308.0,4
2021-02-10,AR,0.0,0
2021-02-10,CO,0.0,0
2021-02-10,CS,0.0,0
2021-02-10,CT,0.0,0
2021-02-10,FIX,0.0,0
2021-02-10,GC,0.0,0
2021-02-10,GE,0.0,0
2021-02-10,GL,0.0,0
2021-02-10,GS,0.0,0
2021-02-10,GV,0.0,0
2021-02-10,HSE,0.0,0
2021-02-10,INT,0.0,0
2021-02-10,NG,0.0,0
2021-02-10,OP,0.0,0
2021-02-10,OT,198.0,2
2021-02-10,PK,0.0,0
2021-02-10,PSBY,0.0,0
2021-02-10,RA,0.0,0
2021-02-10,SP,0.0,0
2021-02-10,WH,308.0,4
2021-02-11,AR,0.0,0
2021-02-11,CO,0.0,0
2021-02-11,CS,0.0,0
2021-02-11,CT,0.0,0
2021-02-11,FIX,0.0,0
2021-02-11,GC,0.0,0
2021-02-11,GE,0.0,0
2021-02-11,GL,0.0,0
2021-02-11,GS,0.0,0
2021-02-11,GV,0.0,0
2021-02-11,HSE,0.0,0
2021-02-11,INT,0.0,0
2021-02-11,NG,0.0,0
2021-02-11,OP,0.0,0
2021-02-11,OT,718.18,5
2021-02-11,PK,0.0,0
2021-02-11,PSBY,0.0,0
2021-02-11,RA,0.0,0
2021-02-11,SP,290.0,2
2021-02-11,WH,391.0,5
2021-02-12,AR,0.0,0
2021-02-12,CO,0.0,0
2021-02-12,CS,0.0,0
2021-02-12,CT,0.0,0
2021-02-12,FIX,0.0,0
2021-02-12,GC,0.0,0
2021-02-12,GE,0.0,0
2021-02-12,GL,0.0,0
2021-02-12,GS,0.0,0
2021-02-12,GV,0.0,0
2021-02-12,HSE,0.0,0
2021-02-12,INT,0.0,0
2021-02-12,NG,0.0,0
2021-02-12,OP,0.0,0
2021-02-12,OT,1952.58,11
2021-02-12,PK,0.0,0
2021-02-12,PSBY,0.0,0
2021-02-12,RA,0.0,0
2021-02-12,SP,1059.0,6
2021-02-12,WH,484.0,6
2021-02-13,AR,0.0,0
2021-02-13,CO,0.0,0
2021-02-13,CS,0.0,0
2021-02-13,CT,0.0,0
2021-02-13,FIX,0.0,0
2021-02-13,GC,0.0,0
2021-02-13,GE,0.0,0
2021-02-13,GL,0.0,0
2021-02-13,GS,0.0,0
2021-02-13,GV,0.0,0
2021-02-13,HSE,0.0,0
2021-02-13,INT,0.0,0
2021-02-13,NG,0.0,0
2021-02-13,OP,0.0,0
2021-02-13,OT,3410.54,17
2021-02-13,PK,0.0,0
2021-02-13,PSBY,0.0,0
2021-02-13,RA,0.0,0
2021-02-13,SP,1448.0,9
2021-02-13,WH,978.0,12
2021-02-14,AR,0.0,0
2021-02-14,CO,0.0,0
2021-02-14,CS,0.0,0
2021-02-14,CT,0.0,0
2021-02-14,FIX,0.0,0
2021-02-14,GC,0.0,0
2021-02-14,GE,0.0,0
2021-02-14,GL,0.0,0
2021-02-14,GS,0.0,0
2021-02-14,GV,0.0,0
2021-02-14,HSE,0.0,0
2021-02-14,INT,0.0,0
2021-02-14,NG,0.0,0
2021-02-14,OP,0.0,0
2021-02-14,OT,3073.04,18
2021-02-14,PK,0.0,0
2021-02-14,PSBY,0.0,0
2021-02-14,RA,0.0,0
2021-02-14,SP,863.0,5
2021-02-14,WH,974.0,12
2021-02-15,AR,0.0,0
2021-02-15,CO,0.0,0
2021-02-15,CS,0.0,0
2021-02-15,CT,0.0,0
2021-02-15,FIX,0.0,0
2021-02-15,GC,0.0,0
2021-02-15,GE,0.0,0
2021-02-15,GL,0.0,0
2021-02-15,GS,0.0,0
2021-02-15,GV,0.0,0
2021-02-15,HSE,0.0,0
2021-02-15,INT,0.0,0
2021-02-15,NG,0.0,0
2021-02-15,OP,0.0,0
2021-02-15,OT,945.44,8
2021-02-15,PK,0.0,0
2021-02-15,PSBY,0.0,0
2021-02-15,RA,0.0,0
2021-02-15,SP,197.0,1
2021-02-15,WH,1053.0,13
2021-02-16,AR,0.0,0
2021-02-16,CO,0.0,0
2021-02-16,CS,0.0,0
2021-02-16,CT,0.0,0
2021-02-16,FIX,0.0,0
2021-02-16,GC,0.0,0
2021-02-16,GE,0.0,0
2021-02-16,GL,0.0,0
2021-02-16,GS,0.0,0
2021-02-16,GV,0.0,0
2021-02-16,HSE,0.0,0
2021-02-16,INT,0.0,0
2021-02-16,NG,0.0,0
2021-02-16,OP,0.0,0
2021-02-16,OT,375.06,4
2021-02-16,PK,0.0,0
2021-02-16,PSBY,0.0,0
2021-02-16,RA,0.0,0
2021-02-16,SP,197.0,1
